"Name","Full Name","OID","Type","Access","Indexes","MIB Module","Description"
"bgpNotification",".iso.org.dod.internet.mgmt.mib-2.bgp.bgpNotification",".1.3.6.1.2.1.15.0",,,"","BGP4-MIB",
"bgpEstablishedNotification",".iso.org.dod.internet.mgmt.mib-2.bgp.bgpNotification.bgpEstablishedNotification",".1.3.6.1.2.1.15.0.1",,,"","BGP4-MIB","The bgpEstablishedNotification event is generated
when the BGP FSM enters the established state.
This Notification replaces the bgpEstablished
Notification."
"bgpBackwardTransNotification",".iso.org.dod.internet.mgmt.mib-2.bgp.bgpNotification.bgpBackwardTransNotification",".1.3.6.1.2.1.15.0.2",,,"","BGP4-MIB","The bgpBackwardTransNotification event is
generated when the BGP FSM moves from a higher
numbered state to a lower numbered state.
This Notification replaces the
bgpBackwardsTransition Notification."
