"Name","Full Name","OID","Type","Access","Indexes","MIB Module","Description"
"lldpXMedNotifications",".iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpExtensions.lldpXMedMIB.lldpXMedNotifications",".1.0.8802.1.1.2.1.5.4795.0",,,"","LLDP-EXT-MED-MIB",
"lldpXMedTopologyChangeDetected",".iso.std.iso8802.ieee802dot1.ieee802dot1mibs.lldpMIB.lldpObjects.lldpExtensions.lldpXMedMIB.lldpXMedNotifications.lldpXMedTopologyChangeDetected",".1.0.8802.1.1.2.1.5.4795.0.1",,,"","LLDP-EXT-MED-MIB","A notification generated by the local device sensing
a change in the topology that indicates that a new remote
device attached to a local port, or a remote device disconnected
or moved from one port to another."
